id,image,time,initial_time,pitch,yaw,roll,pitchs,yawns,tag
1743,/images/image1743.jpg,2019-12-27T21:57:21.984000,2019-12-27T21:57:20.088000,13.68909951083672,-43.956678306535636,-10.070014045071954,0,45,
1744,/images/image1744.jpg,2019-12-27T21:57:20.088000,2019-12-27T21:57:20.088000,18.388424044080768,-36.187200517843486,-1.725257626267715,0,44,
1745,/images/image1745.jpg,2019-12-27T21:57:20.791000,2019-12-27T21:57:20.088000,91.1620695441692,45.43023723905877,56.00545591853772,0,44,
1746,/images/image1746.jpg,2019-12-27T21:57:21.273000,2019-12-27T21:57:20.088000,17.564429081495813,-42.00754339880915,-19.469642899094662,0,44,
1747,/images/image1747.jpg,2019-12-27T22:14:02.798000,2019-12-27T22:14:01.054000,9.022495104687282,0.13171545945362095,5.655221697444146,0,5,
1748,/images/image1748.jpg,2019-12-27T22:14:03.465000,2019-12-27T22:14:01.054000,12.486551145064762,-34.536952759114826,-11.887382794208358,0,5,
1749,/images/image1749.jpg,2019-12-27T22:14:03.694000,2019-12-27T22:14:01.054000,13.787496088717992,-41.37419383692611,-16.448453056704356,0,5,
1750,/images/image1750.jpg,2019-12-27T22:14:01.054000,2019-12-27T22:14:01.054000,24.16172986808979,-45.541846287156325,-14.996878565370796,0,4,
1751,/images/image1751.jpg,2019-12-27T22:14:01.905000,2019-12-27T22:14:01.054000,17.37191843868487,-42.145966290021626,-12.324213546425092,0,4,
1752,/images/image1752.jpg,2019-12-27T22:14:02.136000,2019-12-27T22:14:01.054000,17.651731554437095,-55.06399122878668,-16.470579824807412,0,4,
1753,/images/image1753.jpg,2019-12-27T22:14:46.610000,2019-12-27T22:14:45.826000,32.76066389760799,-32.27093564560273,-9.245346887943125,0,5,dormido
1754,/images/image1754.jpg,2019-12-27T22:14:46.890000,2019-12-27T22:14:45.826000,33.24786671269092,-29.102889492338793,-8.455233324429836,0,5,dormido
1755,/images/image1755.jpg,2019-12-27T22:14:47.136000,2019-12-27T22:14:45.826000,32.36516082899916,-32.0482534975055,-7.988786162581893,0,5,dormido
1756,/images/image1756.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,dormido
1757,/images/image1757.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,dormido
1758,/images/image1758.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,dormido
1759,/images/image1759.jpg,2019-12-27T22:14:50.369000,2019-12-27T22:14:45.826000,28.76180147297508,-34.51892433631294,-7.989744747123303,0,5,dormido
1760,/images/image1760.jpg,2019-12-27T22:14:50.723000,2019-12-27T22:14:45.826000,30.13792484537258,-31.807244485925768,-9.108607203213868,0,5,dormido
1761,/images/image1761.jpg,2019-12-27T22:14:51.077000,2019-12-27T22:14:45.826000,33.426921355105094,-30.493841528346252,-7.6360176655015515,0,5,dormido
1762,/images/image1762.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,dormido
1763,/images/image1763.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,dormido
1764,/images/image1764.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,dormido
1765,/images/image1765.jpg,2019-12-27T22:14:48.450000,2019-12-27T22:14:45.826000,32.86286178821693,-31.67534030402633,-7.802073780726423,0,5,dormido
1766,/images/image1766.jpg,2019-12-27T22:14:48.775000,2019-12-27T22:14:45.826000,30.944419935962266,-30.90800152135736,-7.5405445916336475,0,5,dormido
1767,/images/image1767.jpg,2019-12-27T22:14:49.040000,2019-12-27T22:14:45.826000,33.32806309859006,-30.086450332787862,-8.314997345212713,0,5,dormido
1768,/images/image1768.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,dormido
1769,/images/image1769.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,dormido
1770,/images/image1770.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,dormido
1771,/images/image1771.jpg,2019-12-27T22:14:52.837000,2019-12-27T22:14:45.826000,29.39257556451396,-36.185054937446914,-8.908240724804623,0,5,dormido
1772,/images/image1772.jpg,2019-12-27T22:14:53.148000,2019-12-27T22:14:45.826000,33.290759848824344,-30.34132659938958,-8.074243994112404,0,5,dormido
1773,/images/image1773.jpg,2019-12-27T22:14:53.735000,2019-12-27T22:14:45.826000,31.798532969439577,-34.26338014884528,-8.673173343205207,0,5,dormido
1774,/images/image1774.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,dormido
1775,/images/image1775.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,dormido
1776,/images/image1776.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,dormido
1777,/images/image1777.jpg,2019-12-27T22:14:55.252000,2019-12-27T22:14:45.826000,33.16031218046334,-30.559032681486723,-7.082437839157356,0,5,dormido
1778,/images/image1778.jpg,2019-12-27T22:14:55.580000,2019-12-27T22:14:45.826000,33.0883971997605,-32.660625268823686,-7.631651152661392,0,5,dormido
1779,/images/image1779.jpg,2019-12-27T22:14:56.037000,2019-12-27T22:14:45.826000,29.006734387552747,-34.983927329866425,-9.168007429623236,0,5,dormido
1780,/images/image1780.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,dormido
1781,/images/image1781.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,dormido
1782,/images/image1782.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,dormido
1783,/images/image1783.jpg,2019-12-27T22:14:57.477000,2019-12-27T22:14:45.826000,32.15061469069857,-31.63140533848583,-8.359873529570116,0,5,
1784,/images/image1784.jpg,2019-12-27T22:14:57.985000,2019-12-27T22:14:45.826000,33.37052727999223,-30.995573095910586,-8.936332423332855,0,5,
1785,/images/image1785.jpg,2019-12-27T22:14:58.359000,2019-12-27T22:14:45.826000,29.42133784847306,-26.60632101472119,-9.464223934708158,0,5,
1786,/images/image1786.jpg,2019-12-27T22:14:45.826000,2019-12-27T22:14:45.826000,28.686526205075424,-30.0400062257066,-6.832626914950583,0,5,
1787,/images/image1787.jpg,2019-12-27T22:14:46.059000,2019-12-27T22:14:45.826000,33.17183596816314,-26.912745651093772,-6.542531374022572,0,5,
1788,/images/image1788.jpg,2019-12-27T22:14:46.356000,2019-12-27T22:14:45.826000,30.492100316645548,-31.91068834187319,-8.476992180018446,0,5,
1789,/images/image1789.jpg,2019-12-27T22:21:34.093000,2019-12-27T22:21:33.377000,24.492266933609265,-47.23404529517691,-21.92182292889264,0,10,
1790,/images/image1790.jpg,2019-12-27T22:21:34.361000,2019-12-27T22:21:33.377000,24.96266056246821,-48.0762426360984,-23.207236099785245,0,10,
1791,/images/image1791.jpg,2019-12-27T22:21:34.592000,2019-12-27T22:21:33.377000,35.542807972537865,-43.41061152306747,-29.498552268048385,0,10,
1792,/images/image1792.jpg,2019-12-27T22:21:33.377000,2019-12-27T22:21:33.377000,32.4877469259887,-52.049999347144116,-27.14693496881202,0,9,
1793,/images/image1793.jpg,2019-12-27T22:21:33.610000,2019-12-27T22:21:33.377000,32.101646609476596,-46.08934801518837,-29.40698411165276,0,9,
1794,/images/image1794.jpg,2019-12-27T22:21:33.863000,2019-12-27T22:21:33.377000,37.02894889899854,-57.804250518816715,-40.89417447195279,0,9,
1795,/images/image1795.jpg,2019-12-27T22:24:20.029000,2019-12-27T22:24:19.286000,8.242465159637181,-39.32591635143926,-1.0343033688138574,0,15,
1796,/images/image1796.jpg,2019-12-27T22:24:20.264000,2019-12-27T22:24:19.286000,13.801078663304681,-39.08159433846337,-5.638559253187408,0,15,
1797,/images/image1797.jpg,2019-12-27T22:24:20.527000,2019-12-27T22:24:19.286000,8.412107251382047,-42.41269746773818,0.5167678309404679,0,15,
1798,/images/image1798.jpg,2019-12-27T22:24:19.286000,2019-12-27T22:24:19.286000,14.262605417303359,-43.23795420314541,-6.321179457958795,0,14,
1799,/images/image1799.jpg,2019-12-27T22:24:19.535000,2019-12-27T22:24:19.286000,13.031522821655543,-42.85104085194868,-5.427188053174592,0,14,
1800,/images/image1800.jpg,2019-12-27T22:24:19.773000,2019-12-27T22:24:19.286000,14.649125360353816,-43.1190881610641,-9.968091307451607,0,14,
1801,/images/image1801.jpg,2019-12-28T11:24:39.238000,2019-12-28T11:24:38.020000,33.18103114187248,-20.2662400382565,-3.548164775795951,0,0,
1802,/images/image1802.jpg,2019-12-28T11:24:39.782000,2019-12-28T11:24:38.020000,35.05717552173741,-22.34328347981471,-3.22487617532383,0,0,
1803,/images/image1803.jpg,2019-12-28T11:24:40.069000,2019-12-28T11:24:38.020000,29.641732327469487,-22.250497736721528,-4.696630700555679,0,0,
1804,/images/image1804.jpg,2019-12-28T11:24:38.020000,2019-12-28T11:24:38.020000,33.99519284380048,-23.77770177879984,-3.3838650749783072,0,0,
1805,/images/image1805.jpg,2019-12-28T11:24:38.477000,2019-12-28T11:24:38.020000,34.31573738030983,-22.88947217254175,-3.101119557482589,0,0,
1806,/images/image1806.jpg,2019-12-28T11:24:38.834000,2019-12-28T11:24:38.020000,34.98804782525718,-22.71668850932279,-3.725277530816906,0,0,
1807,/images/image1807.jpg,2019-12-27T22:43:30.554000,2019-12-27T22:43:29.827000,36.18464520718128,-23.15820894674694,-4.979913920416587,0,0,
1808,/images/image1808.jpg,2019-12-27T22:43:30.788000,2019-12-27T22:43:29.827000,36.098458529468196,-22.665236780113457,-5.484666787412555,0,0,
1809,/images/image1809.jpg,2019-12-27T22:43:31.018000,2019-12-27T22:43:29.827000,36.86654220235946,-24.59363641606638,-6.540964980935602,0,0,
1810,/images/image1810.jpg,2019-12-27T22:43:29.827000,2019-12-27T22:43:29.827000,34.426294835824635,-20.909731663836368,-4.748635769457341,0,0,
1811,/images/image1811.jpg,2019-12-27T22:43:30.057000,2019-12-27T22:43:29.827000,33.650471937124024,-18.22384693531573,-3.1327339260785467,0,0,
1812,/images/image1812.jpg,2019-12-27T22:43:30.325000,2019-12-27T22:43:29.827000,35.12521061247861,-22.398000583963526,-4.6421953341851365,0,0,
1813,/images/image1813.jpg,2019-12-28T11:25:57.382000,2019-12-28T11:25:54.908000,5.352281478773583,-31.696798160133568,-10.491384717186486,0,0,
1814,/images/image1814.jpg,2019-12-28T11:25:57.640000,2019-12-28T11:25:54.908000,9.652743989387167,-30.791119983205814,-10.514066730029816,0,0,
1815,/images/image1815.jpg,2019-12-28T11:25:57.891000,2019-12-28T11:25:54.908000,8.126647535491301,-33.10503299255338,-10.422526344295175,0,0,
1816,/images/image1816.jpg,2019-12-28T11:25:54.908000,2019-12-28T11:25:54.908000,8.807361483256312,-16.537162369238935,-10.764920490764668,0,0,
1817,/images/image1817.jpg,2019-12-28T11:25:55.137000,2019-12-28T11:25:54.908000,11.633253507186625,-13.384656121023887,-10.381662414081475,0,0,
1818,/images/image1818.jpg,2019-12-28T11:25:55.363000,2019-12-28T11:25:54.908000,9.878939812298638,-18.541088321560338,-10.96683276625568,0,0,
1819,/images/image1819.jpg,2019-12-28T11:25:55.593000,2019-12-28T11:25:54.908000,7.140689696043967,-19.4203151767756,-11.430265339133724,0,0,
1820,/images/image1820.jpg,2019-12-28T11:25:55.819000,2019-12-28T11:25:54.908000,9.999134289902683,-20.82014417122104,-11.129159580541431,0,0,
1821,/images/image1821.jpg,2019-12-28T11:25:56.050000,2019-12-28T11:25:54.908000,11.285398945320466,-20.9173723609553,-11.473011569586557,0,0,
1822,/images/image1822.jpg,2019-12-28T11:25:54.908000,2019-12-28T11:25:54.908000,8.807361483256312,-16.537162369238935,-10.764920490764668,0,0,
1823,/images/image1823.jpg,2019-12-28T11:25:55.137000,2019-12-28T11:25:54.908000,11.633253507186625,-13.384656121023887,-10.381662414081475,0,0,
1824,/images/image1824.jpg,2019-12-28T11:25:55.363000,2019-12-28T11:25:54.908000,9.878939812298638,-18.541088321560338,-10.96683276625568,0,0,
1825,/images/image1825.jpg,2019-12-28T11:42:17.112000,2019-12-28T11:42:16.425000,18.72187451562952,-46.630325371074676,-16.192690175953448,0,5,
1826,/images/image1826.jpg,2019-12-28T11:42:17.340000,2019-12-28T11:42:16.425000,18.08773974963694,-43.28439752388356,-16.58881502067043,0,5,
1827,/images/image1827.jpg,2019-12-28T11:42:17.569000,2019-12-28T11:42:16.425000,12.10747270806669,-39.614978451794585,-15.48563239812929,0,5,
1828,/images/image1828.jpg,2019-12-28T11:42:16.425000,2019-12-28T11:42:16.425000,20.86858084452417,-41.13931071412747,-16.760012295531453,0,4,
1829,/images/image1829.jpg,2019-12-28T11:42:16.655000,2019-12-28T11:42:16.425000,20.68293358009702,-45.369308278653214,-15.74872774540213,0,4,
1830,/images/image1830.jpg,2019-12-28T11:42:16.883000,2019-12-28T11:42:16.425000,22.241661972078532,-48.86007259856057,-15.71355475031717,0,4,
1831,/images/image1831.jpg,2019-12-28T14:16:53.026000,2019-12-28T14:16:52.328000,20.970114477084262,-43.57352729431791,-14.212500480540037,0,5,
1832,/images/image1832.jpg,2019-12-28T14:16:53.257000,2019-12-28T14:16:52.328000,20.202892676073763,-44.863346056111546,-13.90878320382282,0,5,
1833,/images/image1833.jpg,2019-12-28T14:16:53.493000,2019-12-28T14:16:52.328000,24.462816164870443,-43.60982865991731,-16.67367389935814,0,5,
1834,/images/image1834.jpg,2019-12-28T14:16:52.328000,2019-12-28T14:16:52.328000,21.251583911769973,-28.805542189066788,-9.636837223427213,0,4,
1835,/images/image1835.jpg,2019-12-28T14:16:52.558000,2019-12-28T14:16:52.328000,25.315313047397126,-47.09008437010223,-20.66218874929929,0,4,
1836,/images/image1836.jpg,2019-12-28T14:16:52.793000,2019-12-28T14:16:52.328000,23.73712633281839,-40.59108366773919,-16.936210955322863,0,4,
1837,/images/image1837.jpg,2019-12-28T14:32:14.157000,2019-12-28T14:32:09.191000,14.508226527483677,-30.311621876722196,-10.810920731968599,0,1,
1838,/images/image1838.jpg,2019-12-28T14:32:14.446000,2019-12-28T14:32:09.191000,13.543865310387151,-33.12129639797792,-13.028590145229922,0,1,
1839,/images/image1839.jpg,2019-12-28T14:32:14.756000,2019-12-28T14:32:09.191000,13.34129579849846,-29.382527397361837,-11.765055918685308,0,1,
1840,/images/image1840.jpg,2019-12-28T14:32:09.191000,2019-12-28T14:32:09.191000,11.851593659722889,-29.6465840026813,-15.031052106173911,0,1,
1841,/images/image1841.jpg,2019-12-28T14:32:09.421000,2019-12-28T14:32:09.191000,7.769325957055326,-23.68166607815967,-4.703096669319284,0,1,
1842,/images/image1842.jpg,2019-12-28T14:32:09.651000,2019-12-28T14:32:09.191000,8.441285803343892,-25.334682369442525,-3.200879439849781,0,1,
1843,/images/image1843.jpg,2019-12-28T14:32:09.887000,2019-12-28T14:32:09.191000,8.143769826003966,-21.874472248844565,-2.714154124532489,0,1,
1844,/images/image1844.jpg,2019-12-28T14:32:10.118000,2019-12-28T14:32:09.191000,8.303988886564515,-27.20717241290597,-4.702666483517811,0,1,
1845,/images/image1845.jpg,2019-12-28T14:32:10.350000,2019-12-28T14:32:09.191000,8.039012722875947,-29.807308710377722,-7.152805977942232,0,1,
1846,/images/image1846.jpg,2019-12-28T14:32:09.191000,2019-12-28T14:32:09.191000,11.851593659722889,-29.6465840026813,-15.031052106173911,0,1,
1847,/images/image1847.jpg,2019-12-28T14:32:09.421000,2019-12-28T14:32:09.191000,7.769325957055326,-23.68166607815967,-4.703096669319284,0,1,
1848,/images/image1848.jpg,2019-12-28T14:32:09.651000,2019-12-28T14:32:09.191000,8.441285803343892,-25.334682369442525,-3.200879439849781,0,1,
1849,/images/image1849.jpg,2019-12-28T14:32:12.261000,2019-12-28T14:32:09.191000,6.341264697494189,-34.00442835868694,-14.920922389610828,0,1,
1850,/images/image1850.jpg,2019-12-28T14:32:12.534000,2019-12-28T14:32:09.191000,14.881800776006953,-34.7081573563296,-18.502291077463763,0,1,
1851,/images/image1851.jpg,2019-12-28T14:32:12.787000,2019-12-28T14:32:09.191000,17.213993538594917,-33.8021920483342,-19.282875199873295,0,1,
1852,/images/image1852.jpg,2019-12-28T14:32:09.191000,2019-12-28T14:32:09.191000,11.851593659722889,-29.6465840026813,-15.031052106173911,0,1,
1853,/images/image1853.jpg,2019-12-28T14:32:09.421000,2019-12-28T14:32:09.191000,7.769325957055326,-23.68166607815967,-4.703096669319284,0,1,
1854,/images/image1854.jpg,2019-12-28T14:32:09.651000,2019-12-28T14:32:09.191000,8.441285803343892,-25.334682369442525,-3.200879439849781,0,1,
1855,/images/image1855.jpg,2019-12-28T14:35:13.251000,2019-12-28T14:35:12.560000,15.09832767415767,-32.01899743206366,-16.79837254053729,0,2,
1856,/images/image1856.jpg,2019-12-28T14:35:13.480000,2019-12-28T14:35:12.560000,11.749541627048515,-32.94791501791539,-15.090176485302434,0,2,
1857,/images/image1857.jpg,2019-12-28T14:35:13.713000,2019-12-28T14:35:12.560000,17.31438056645572,-32.27220019657479,-16.269845115843143,0,2,
1858,/images/image1858.jpg,2019-12-28T14:35:12.560000,2019-12-28T14:35:12.560000,17.39065602441079,-33.19133251462367,-15.747201572873937,0,2,
1859,/images/image1859.jpg,2019-12-28T14:35:12.790000,2019-12-28T14:35:12.560000,15.783291568460212,-29.700432650302695,-15.021775971682189,0,2,
1860,/images/image1860.jpg,2019-12-28T14:35:13.021000,2019-12-28T14:35:12.560000,8.583867817414744,-32.05047555071724,-13.221596367387708,0,2,
1861,/images/image1861.jpg,2019-12-28T14:37:51.339000,2019-12-28T14:37:50.658000,13.21608020869044,-40.64721397409442,-7.254234415833851,0,5,
1862,/images/image1862.jpg,2019-12-28T14:37:51.566000,2019-12-28T14:37:50.658000,6.8080676016903325,-37.180533357342085,-4.878218841786087,0,5,
1863,/images/image1863.jpg,2019-12-28T14:37:51.794000,2019-12-28T14:37:50.658000,12.269600164330589,-46.662204791346106,-7.436953726542983,0,5,
1864,/images/image1864.jpg,2019-12-28T14:37:50.658000,2019-12-28T14:37:50.658000,13.35907195063937,-49.11255190650462,-17.373360064613603,0,4,
1865,/images/image1865.jpg,2019-12-28T14:37:50.884000,2019-12-28T14:37:50.658000,14.198040541483405,-50.0552334216634,-15.239408178081858,0,4,
1866,/images/image1866.jpg,2019-12-28T14:37:51.110000,2019-12-28T14:37:50.658000,11.015360994477131,-50.527803049273004,-13.200696349954116,0,4,
1867,/images/image1867.jpg,2019-12-28T14:45:57.887000,2019-12-28T14:45:56.918000,8.86957529204945,-36.3794293163516,8.29148620586169,0,10,
1868,/images/image1868.jpg,2019-12-28T14:45:58.137000,2019-12-28T14:45:56.918000,14.08069677382069,-53.85604462287722,-12.356984494279335,0,10,
1869,/images/image1869.jpg,2019-12-28T14:45:58.364000,2019-12-28T14:45:56.918000,8.683769518514072,-46.15661459013321,-10.198591012538635,0,10,
1870,/images/image1870.jpg,2019-12-28T14:45:56.918000,2019-12-28T14:45:56.918000,-0.9673931752667987,-54.56827777044613,11.100971184472973,0,9,
1871,/images/image1871.jpg,2019-12-28T14:45:57.146000,2019-12-28T14:45:56.918000,-4.366150365868611,-48.739527754948796,16.353111406438384,0,9,
1872,/images/image1872.jpg,2019-12-28T14:45:57.632000,2019-12-28T14:45:56.918000,23.425755129518866,-54.52925672039932,-15.414369692596557,0,9,
1873,/images/image1873.jpg,2019-12-28T16:45:15.411000,2019-12-28T16:45:11.759000,23.85488823777605,-24.97328904207528,5.412570296054408,0,0,
1874,/images/image1874.jpg,2019-12-28T16:45:15.649000,2019-12-28T16:45:11.759000,26.64820409417239,-24.467050544607503,0.08480351180216766,0,0,
1875,/images/image1875.jpg,2019-12-28T16:45:15.886000,2019-12-28T16:45:11.759000,19.194596462173916,-30.716630823518503,-3.0442254292414814,0,0,
1876,/images/image1876.jpg,2019-12-28T16:45:11.759000,2019-12-28T16:45:11.759000,24.18927521331835,-27.55129021692182,16.136612156983738,0,0,
1877,/images/image1877.jpg,2019-12-28T16:45:11.989000,2019-12-28T16:45:11.759000,27.931734362372154,-26.084648303254436,16.58722371137791,0,0,
1878,/images/image1878.jpg,2019-12-28T16:45:12.631000,2019-12-28T16:45:11.759000,28.03393557761647,-26.23358051483368,2.0281537450896554,0,0,
1879,/images/image1879.jpg,2019-12-28T16:45:47.885000,2019-12-28T16:45:47.183000,17.71665177113066,16.353302566541185,5.733339552857654,0,0,
1880,/images/image1880.jpg,2019-12-28T16:45:48.117000,2019-12-28T16:45:47.183000,15.222375445660356,21.938956454422065,3.2471710371965945,0,0,
1881,/images/image1881.jpg,2019-12-28T16:45:48.351000,2019-12-28T16:45:47.183000,12.49908306916112,22.327957348731488,0.9797046106199929,0,0,
1882,/images/image1882.jpg,2019-12-28T16:45:47.183000,2019-12-28T16:45:47.183000,22.840815099045656,3.070306236327459,15.382072184106391,0,0,
1883,/images/image1883.jpg,2019-12-28T16:45:47.419000,2019-12-28T16:45:47.183000,21.935721197297973,8.009606742812617,13.118821824310807,0,0,
1884,/images/image1884.jpg,2019-12-28T16:45:47.651000,2019-12-28T16:45:47.183000,20.87771330993108,8.921122476365893,8.914207518057054,0,0,
1885,/images/image1885.jpg,2019-12-28T16:46:15.990000,2019-12-28T16:46:15.030000,17.33860270484354,-35.89381540374605,11.156271328943173,0,0,
1886,/images/image1886.jpg,2019-12-28T16:46:16.310000,2019-12-28T16:46:15.030000,24.182562525330546,-34.354134393906335,9.20918641055259,0,0,
1887,/images/image1887.jpg,2019-12-28T16:46:16.655000,2019-12-28T16:46:15.030000,24.82634924880538,-27.709034454440093,8.846658373682123,0,0,
1888,/images/image1888.jpg,2019-12-28T16:46:15.030000,2019-12-28T16:46:15.030000,23.496027361119353,-36.25984484018889,12.547623515430443,0,0,
1889,/images/image1889.jpg,2019-12-28T16:46:15.327000,2019-12-28T16:46:15.030000,21.59869242901712,-38.78774255112586,11.306976970744048,0,0,
1890,/images/image1890.jpg,2019-12-28T16:46:15.660000,2019-12-28T16:46:15.030000,23.881626673231146,-38.036832047781104,12.080288487834366,0,0,
1891,/images/image1891.jpg,2019-12-28T16:46:23.743000,2019-12-28T16:46:22.442000,24.924539850046095,-30.62005220089815,10.234735921463177,0,0,
1892,/images/image1892.jpg,2019-12-28T16:46:24.218000,2019-12-28T16:46:22.442000,22.26787448233514,-33.61088794108521,10.129777825853617,0,0,
1893,/images/image1893.jpg,2019-12-28T16:46:24.711000,2019-12-28T16:46:22.442000,28.000959055324305,-33.59570547888194,9.456835292160594,0,0,
1894,/images/image1894.jpg,2019-12-28T16:46:22.442000,2019-12-28T16:46:22.442000,22.399934557223986,-35.44652848144289,9.018006073133284,0,0,
1895,/images/image1895.jpg,2019-12-28T16:46:22.794000,2019-12-28T16:46:22.442000,25.518804823073342,-32.77314543115147,9.511605961105914,0,0,
1896,/images/image1896.jpg,2019-12-28T16:46:23.278000,2019-12-28T16:46:22.442000,23.158443831127023,-30.839119211299728,10.294889104603003,0,0,
1897,/images/image1897.jpg,2019-12-28T16:47:38.563000,2019-12-28T16:47:37.792000,20.002536437461252,-27.9139469062472,2.6062583542419473,0,0,
1898,/images/image1898.jpg,2019-12-28T16:47:38.794000,2019-12-28T16:47:37.792000,17.80200827938396,-26.17075049737734,3.0857034844978175,0,0,
1899,/images/image1899.jpg,2019-12-28T16:47:39.061000,2019-12-28T16:47:37.792000,18.841601499709743,-29.87203328465807,1.6849658584397516,0,0,
1900,/images/image1900.jpg,2019-12-28T16:47:37.792000,2019-12-28T16:47:37.792000,19.35996363706638,-28.470106566179965,3.1185317285399656,0,0,
1901,/images/image1901.jpg,2019-12-28T16:47:38.054000,2019-12-28T16:47:37.792000,18.869146146390904,-27.200156824193716,3.301842786121631,0,0,
1902,/images/image1902.jpg,2019-12-28T16:47:38.311000,2019-12-28T16:47:37.792000,18.489310107327217,-27.780738537616386,3.017754390545233,0,0,
1903,/images/image1903.jpg,2019-12-28T16:47:56.626000,2019-12-28T16:47:53.764000,23.803657362885065,-16.88219933499103,-1.1862032510477925,0,0,
1904,/images/image1904.jpg,2019-12-28T16:47:56.883000,2019-12-28T16:47:53.764000,23.13398198985933,-16.27146974798198,-0.8305356614675358,0,0,
1905,/images/image1905.jpg,2019-12-28T16:47:57.139000,2019-12-28T16:47:53.764000,23.85307736328444,-13.207819094285068,0.8722934121409103,0,0,
1906,/images/image1906.jpg,2019-12-28T16:47:53.764000,2019-12-28T16:47:53.764000,24.207073618552748,-34.50658072475822,7.689153172719598,0,0,
1907,/images/image1907.jpg,2019-12-28T16:47:54.146000,2019-12-28T16:47:53.764000,23.152363444119814,-34.599879162268735,8.2474730084312,0,0,
1908,/images/image1908.jpg,2019-12-28T16:47:54.444000,2019-12-28T16:47:53.764000,27.268795174656542,-36.064970605094565,5.544479054375723,0,0,
1909,/images/image1909.jpg,2019-12-28T16:47:54.756000,2019-12-28T16:47:53.764000,22.18236810131219,-34.08825764596039,6.328251073194614,0,0,
1910,/images/image1910.jpg,2019-12-28T16:47:55.022000,2019-12-28T16:47:53.764000,23.15372193758818,-29.637955547866174,1.978007573409187,0,0,
1911,/images/image1911.jpg,2019-12-28T16:47:55.261000,2019-12-28T16:47:53.764000,16.282778588573812,-18.29148144475941,2.6603121639533183,0,0,
1912,/images/image1912.jpg,2019-12-28T16:47:53.764000,2019-12-28T16:47:53.764000,24.207073618552748,-34.50658072475822,7.689153172719598,0,0,
1913,/images/image1913.jpg,2019-12-28T16:47:54.146000,2019-12-28T16:47:53.764000,23.152363444119814,-34.599879162268735,8.2474730084312,0,0,
1914,/images/image1914.jpg,2019-12-28T16:47:54.444000,2019-12-28T16:47:53.764000,27.268795174656542,-36.064970605094565,5.544479054375723,0,0,
1915,/images/image1915.jpg,2019-12-28T16:48:48.761000,2019-12-28T16:48:46.730000,32.436048198778046,-30.631195518733616,-2.8048091503138615,0,0,
1916,/images/image1916.jpg,2019-12-28T16:48:49.540000,2019-12-28T16:48:46.730000,29.156746254635248,-29.173764541997716,-3.0733485297648997,0,0,
1917,/images/image1917.jpg,2019-12-28T16:48:49.955000,2019-12-28T16:48:46.730000,27.191895392734896,-26.599922642396006,-2.7132840015675757,0,0,
1918,/images/image1918.jpg,2019-12-28T16:48:46.730000,2019-12-28T16:48:46.730000,33.031568634232464,-28.896924811739336,-3.1014276181234655,0,0,
1919,/images/image1919.jpg,2019-12-28T16:48:47.231000,2019-12-28T16:48:46.730000,33.71401075821372,-31.162116667864137,-3.683337181159076,0,0,
1920,/images/image1920.jpg,2019-12-28T16:48:47.721000,2019-12-28T16:48:46.730000,34.64631782330852,-28.672887765612515,-3.7273436209731075,0,0,
1921,/images/image1921.jpg,2019-12-28T16:48:51.383000,2019-12-28T16:48:46.730000,19.833785005015468,-23.997975288526487,-5.533977486040368,0,0,
1922,/images/image1922.jpg,2019-12-28T16:48:51.872000,2019-12-28T16:48:46.730000,21.400009410893063,-20.040580757403863,-3.2485901724828206,0,0,
